id,si,gu,dong,bunji,mainBun,subBun,yearSold,daySold,salesPrice
3798,서울특별시,성북구,정릉동,239,239,0,201804,11~20,30800
3799,서울특별시,성북구,정릉동,239,239,0,201804,21~30,44500
3800,서울특별시,성북구,정릉동,239,239,0,201804,21~30,30500
3801,서울특별시,성북구,정릉동,239,239,0,201804,21~30,40000
3837,서울특별시,성북구,정릉동,494,494,0,201804,11~20,37800
3838,서울특별시,성북구,정릉동,494,494,0,201804,21~30,45500
3865,서울특별시,성북구,정릉동,435,435,0,201804,1~10,40800
3866,서울특별시,성북구,정릉동,435,435,0,201804,1~10,50800
3867,서울특별시,성북구,정릉동,435,435,0,201804,11~20,41000
3868,서울특별시,성북구,정릉동,435,435,0,201804,11~20,46000
3869,서울특별시,성북구,정릉동,435,435,0,201804,11~20,44000
3870,서울특별시,성북구,정릉동,435,435,0,201804,21~30,40200
3871,서울특별시,성북구,정릉동,435,435,0,201804,21~30,48500
3886,서울특별시,성북구,정릉동,1025,1025,0,201804,21~30,43000
3904,서울특별시,성북구,정릉동,1030,1030,0,201804,11~20,46200
3905,서울특별시,성북구,정릉동,1030,1030,0,201804,21~30,44600
3906,서울특별시,성북구,정릉동,1030,1030,0,201804,21~30,44000
3929,서울특별시,성북구,정릉동,1031,1031,0,201804,1~10,58000
3930,서울특별시,성북구,정릉동,1031,1031,0,201804,11~20,62000
3931,서울특별시,성북구,정릉동,1031,1031,0,201804,11~20,51800
3932,서울특별시,성북구,정릉동,1031,1031,0,201804,21~30,58500
3933,서울특별시,성북구,정릉동,1031,1031,0,201804,21~30,51500
3962,서울특별시,성북구,정릉동,1018,1018,0,201804,1~10,27800
3963,서울특별시,성북구,정릉동,1018,1018,0,201804,1~10,31000
3964,서울특별시,성북구,정릉동,1018,1018,0,201804,11~20,31000
3965,서울특별시,성북구,정릉동,1018,1018,0,201804,11~20,44000
3966,서울특별시,성북구,정릉동,1018,1018,0,201804,21~30,32000
4015,서울특별시,성북구,종암동,134,134,0,201804,1~10,66900
4016,서울특별시,성북구,종암동,134,134,0,201804,1~10,68700
4017,서울특별시,성북구,종암동,134,134,0,201804,11~20,57300
4018,서울특별시,성북구,종암동,134,134,0,201804,11~20,70000
4019,서울특별시,성북구,종암동,134,134,0,201804,21~30,65000
4056,서울특별시,성북구,종암동,133,133,0,201804,1~10,49000
4057,서울특별시,성북구,종암동,133,133,0,201804,1~10,49000
4058,서울특별시,성북구,종암동,133,133,0,201804,1~10,49000
4059,서울특별시,성북구,종암동,133,133,0,201804,11~20,50000
4060,서울특별시,성북구,종암동,133,133,0,201804,11~20,50000
4061,서울특별시,성북구,종암동,133,133,0,201804,21~30,47900
4111,서울특별시,성북구,종암동,80,80,0,201804,1~10,42200
4112,서울특별시,성북구,종암동,80,80,0,201804,11~20,51000
4113,서울특별시,성북구,종암동,80,80,0,201804,11~20,43400
4114,서울특별시,성북구,종암동,80,80,0,201804,21~30,44750
4115,서울특별시,성북구,종암동,80,80,0,201804,21~30,52000
4116,서울특별시,성북구,종암동,80,80,0,201804,21~30,53200
4158,서울특별시,성북구,종암동,131,131,0,201804,11~20,41800
4159,서울특별시,성북구,종암동,131,131,0,201804,11~20,57500
4183,서울특별시,성북구,종암동,130,130,0,201804,1~10,46000
4184,서울특별시,성북구,종암동,130,130,0,201804,11~20,57000
4185,서울특별시,성북구,종암동,130,130,0,201804,21~30,55700
4205,서울특별시,성북구,종암동,132,132,0,201804,1~10,44800
4206,서울특별시,성북구,종암동,132,132,0,201804,11~20,47700
4207,서울특별시,성북구,종암동,132,132,0,201804,21~30,46900
4307,서울특별시,성북구,종암동,104-1,104,1,201804,1~10,35800
4308,서울특별시,성북구,종암동,104-1,104,1,201804,1~10,48200
4309,서울특별시,성북구,종암동,104-1,104,1,201804,11~20,36700
4310,서울특별시,성북구,종암동,104-1,104,1,201804,11~20,49700
4311,서울특별시,성북구,종암동,104-1,104,1,201804,21~30,53000
4312,서울특별시,성북구,종암동,104-1,104,1,201804,21~30,47000
4324,서울특별시,성북구,종암동,Sep-48,48,9,201804,21~30,28800
4328,서울특별시,성북구,하월곡동,90-723,90,723,201804,11~20,38500
4337,서울특별시,성북구,하월곡동,229,229,0,201804,11~20,45000
4338,서울특별시,성북구,하월곡동,229,229,0,201804,11~20,43800
4376,서울특별시,성북구,하월곡동,228,228,0,201804,1~10,42500
4377,서울특별시,성북구,하월곡동,228,228,0,201804,11~20,57000
4378,서울특별시,성북구,하월곡동,228,228,0,201804,11~20,42800
4379,서울특별시,성북구,하월곡동,228,228,0,201804,11~20,43000
4380,서울특별시,성북구,하월곡동,228,228,0,201804,11~20,44000
4381,서울특별시,성북구,하월곡동,228,228,0,201804,11~20,42000
4382,서울특별시,성북구,하월곡동,228,228,0,201804,21~30,51000
4383,서울특별시,성북구,하월곡동,228,228,0,201804,21~30,48000
4412,서울특별시,성북구,하월곡동,219,219,0,201804,1~10,34800
4413,서울특별시,성북구,하월곡동,219,219,0,201804,1~10,32750
4414,서울특별시,성북구,하월곡동,219,219,0,201804,11~20,33950
4415,서울특별시,성북구,하월곡동,219,219,0,201804,21~30,34150
4440,서울특별시,성북구,하월곡동,230,230,0,201804,1~10,78500
4441,서울특별시,성북구,하월곡동,230,230,0,201804,1~10,73500
4442,서울특별시,성북구,하월곡동,230,230,0,201804,1~10,75000
4443,서울특별시,성북구,하월곡동,230,230,0,201804,11~20,100000
4444,서울특별시,성북구,하월곡동,230,230,0,201804,11~20,72500
4445,서울특별시,성북구,하월곡동,230,230,0,201804,21~30,107500
4513,서울특별시,성북구,하월곡동,225,225,0,201804,1~10,55300
4514,서울특별시,성북구,하월곡동,225,225,0,201804,11~20,53000
4515,서울특별시,성북구,하월곡동,225,225,0,201804,11~20,56500
4516,서울특별시,성북구,하월곡동,225,225,0,201804,11~20,55000
4517,서울특별시,성북구,하월곡동,225,225,0,201804,21~30,46400
4518,서울특별시,성북구,하월곡동,225,225,0,201804,21~30,55750
4519,서울특별시,성북구,하월곡동,225,225,0,201804,21~30,54700
4548,서울특별시,성북구,하월곡동,224,224,0,201804,11~20,43000
4566,서울특별시,성북구,하월곡동,88-64,88,64,201804,11~20,46500
4575,서울특별시,성북구,하월곡동,88-957,88,957,201804,21~30,49000
4579,서울특별시,성북구,하월곡동,223,223,0,201804,11~20,34000
4665,서울특별시,성북구,하월곡동,222,222,0,201804,1~10,41500
4666,서울특별시,성북구,하월곡동,222,222,0,201804,1~10,40000
4667,서울특별시,성북구,하월곡동,222,222,0,201804,1~10,47500
4668,서울특별시,성북구,하월곡동,222,222,0,201804,11~20,56300
4669,서울특별시,성북구,하월곡동,222,222,0,201804,11~20,51800
4670,서울특별시,성북구,하월곡동,222,222,0,201804,11~20,53300
4671,서울특별시,성북구,하월곡동,222,222,0,201804,11~20,48500
4672,서울특별시,성북구,하월곡동,222,222,0,201804,11~20,49000
4673,서울특별시,성북구,하월곡동,222,222,0,201804,11~20,53800
4674,서울특별시,성북구,하월곡동,222,222,0,201804,21~30,42100
4675,서울특별시,성북구,하월곡동,222,222,0,201804,21~30,54800
4676,서울특별시,성북구,하월곡동,222,222,0,201804,21~30,50500
4677,서울특별시,성북구,하월곡동,222,222,0,201804,21~30,48900
4762,서울특별시,성북구,하월곡동,226,226,0,201804,11~20,63000
4776,서울특별시,성북구,하월곡동,46-73,46,73,201804,21~30,95500
6,서울특별시,동대문구,답십리동,111,111,0,201805,11~20,51500
60,서울특별시,동대문구,답십리동,80,80,0,201805,1~10,52000
61,서울특별시,동대문구,답십리동,80,80,0,201805,1~10,45700
62,서울특별시,동대문구,답십리동,80,80,0,201805,11~20,66000
63,서울특별시,동대문구,답십리동,80,80,0,201805,21~31,48800
64,서울특별시,동대문구,답십리동,80,80,0,201805,21~31,56000
65,서울특별시,동대문구,답십리동,80,80,0,201805,21~31,46800
71,서울특별시,동대문구,답십리동,994,994,0,201805,1~10,51200
80,서울특별시,동대문구,답십리동,808,808,0,201805,1~10,47200
102,서울특별시,동대문구,답십리동,42,42,0,201805,1~10,23250
103,서울특별시,동대문구,답십리동,42,42,0,201805,11~20,28300
104,서울특별시,동대문구,답십리동,42,42,0,201805,11~20,26400
105,서울특별시,동대문구,답십리동,42,42,0,201805,21~31,24700
169,서울특별시,동대문구,답십리동,998,998,0,201805,1~10,63800
170,서울특별시,동대문구,답십리동,998,998,0,201805,21~31,58000
171,서울특별시,동대문구,답십리동,998,998,0,201805,21~31,72000
194,서울특별시,동대문구,답십리동,1000,1000,0,201805,11~20,47250
258,서울특별시,동대문구,답십리동,530-5,530,5,201805,11~20,34000
259,서울특별시,동대문구,답십리동,530-5,530,5,201805,21~31,30000
267,서울특별시,동대문구,답십리동,997,997,0,201805,1~10,54500
281,서울특별시,동대문구,답십리동,464-1,464,1,201805,1~10,37000
302,서울특별시,동대문구,답십리동,989-1,989,1,201805,1~10,36000
308,서울특별시,동대문구,답십리동,498-7,498,7,201805,21~31,14000
309,서울특별시,동대문구,답십리동,498-7,498,7,201805,21~31,13750
315,서울특별시,동대문구,답십리동,999,999,0,201805,21~31,49000
320,서울특별시,동대문구,답십리동,497-23,497,23,201805,1~10,16000
321,서울특별시,동대문구,답십리동,497-23,497,23,201805,21~31,31500
403,서울특별시,동대문구,용두동,792,792,0,201805,11~20,93000
404,서울특별시,동대문구,용두동,792,792,0,201805,11~20,84500
422,서울특별시,동대문구,용두동,790,790,0,201805,11~20,31500
425,서울특별시,동대문구,용두동,01월 29일,29,1,201805,1~10,48500
426,서울특별시,동대문구,용두동,01월 29일,29,1,201805,11~20,49500
448,서울특별시,동대문구,용두동,779,779,0,201805,21~31,37500
451,서울특별시,동대문구,용두동,39-446,39,446,201805,21~31,24000
457,서울특별시,동대문구,용두동,255-66,255,66,201805,1~10,53000
458,서울특별시,동대문구,용두동,255-66,255,66,201805,1~10,55000
497,서울특별시,동대문구,이문동,225,225,0,201805,21~31,44000
498,서울특별시,동대문구,이문동,225,225,0,201805,21~31,45000
499,서울특별시,동대문구,이문동,225,225,0,201805,21~31,61650
516,서울특별시,동대문구,이문동,45,45,0,201805,21~31,49300
536,서울특별시,동대문구,이문동,311,311,0,201805,1~10,50000
537,서울특별시,동대문구,이문동,311,311,0,201805,21~31,65000
538,서울특별시,동대문구,이문동,311,311,0,201805,21~31,53000
547,서울특별시,동대문구,이문동,73,73,0,201805,11~20,43000
552,서울특별시,동대문구,이문동,428,428,0,201805,11~20,44700
599,서울특별시,동대문구,이문동,64,64,0,201805,1~10,39800
600,서울특별시,동대문구,이문동,64,64,0,201805,1~10,40400
601,서울특별시,동대문구,이문동,64,64,0,201805,11~20,41000
602,서울특별시,동대문구,이문동,64,64,0,201805,11~20,42200
603,서울특별시,동대문구,이문동,64,64,0,201805,21~31,44300
604,서울특별시,동대문구,이문동,64,64,0,201805,21~31,42500
610,서울특별시,동대문구,이문동,427,427,0,201805,21~31,49000
611,서울특별시,동대문구,이문동,427,427,0,201805,21~31,50000
617,서울특별시,동대문구,이문동,292-10,292,10,201805,11~20,50000
632,서울특별시,동대문구,이문동,84,84,0,201805,1~10,55000
633,서울특별시,동대문구,이문동,84,84,0,201805,21~31,43000
652,서울특별시,동대문구,이문동,54,54,0,201805,1~10,36300
653,서울특별시,동대문구,이문동,54,54,0,201805,1~10,45950
654,서울특별시,동대문구,이문동,54,54,0,201805,1~10,37900
655,서울특별시,동대문구,이문동,54,54,0,201805,1~10,38000
662,서울특별시,동대문구,장안동,326-10,326,10,201805,21~31,41300
665,서울특별시,동대문구,장안동,400-3,400,3,201805,1~10,41500
669,서울특별시,동대문구,장안동,319-6,319,6,201805,1~10,33500
735,서울특별시,동대문구,장안동,329-3,329,3,201805,1~10,54000
736,서울특별시,동대문구,장안동,329-3,329,3,201805,1~10,61700
737,서울특별시,동대문구,장안동,329-3,329,3,201805,11~20,70500
738,서울특별시,동대문구,장안동,329-3,329,3,201805,11~20,61500
739,서울특별시,동대문구,장안동,329-3,329,3,201805,21~31,60000
740,서울특별시,동대문구,장안동,329-3,329,3,201805,21~31,61300
782,서울특별시,동대문구,장안동,354-2,354,2,201805,1~10,62000
783,서울특별시,동대문구,장안동,354-2,354,2,201805,11~20,59800
784,서울특별시,동대문구,장안동,354-2,354,2,201805,11~20,52300
785,서울특별시,동대문구,장안동,354-2,354,2,201805,21~31,61000
808,서울특별시,동대문구,장안동,365-4,365,4,201805,11~20,39700
821,서울특별시,동대문구,장안동,567,567,0,201805,11~20,43000
827,서울특별시,동대문구,장안동,351-5,351,5,201805,11~20,40000
833,서울특별시,동대문구,장안동,583,583,0,201805,1~10,45000
838,서울특별시,동대문구,장안동,572,572,0,201805,1~10,43000
849,서울특별시,동대문구,장안동,372-5,372,5,201805,1~10,10300
850,서울특별시,동대문구,장안동,372-5,372,5,201805,11~20,11000
863,서울특별시,동대문구,장안동,580,580,0,201805,11~20,50500
874,서울특별시,동대문구,장안동,575,575,0,201805,21~31,54000
876,서울특별시,동대문구,장안동,466-5,466,5,201805,1~10,10500
925,서울특별시,동대문구,장안동,336,336,0,201805,1~10,52500
926,서울특별시,동대문구,장안동,336,336,0,201805,1~10,51500
927,서울특별시,동대문구,장안동,336,336,0,201805,1~10,51000
928,서울특별시,동대문구,장안동,336,336,0,201805,11~20,70000
929,서울특별시,동대문구,장안동,336,336,0,201805,21~31,69000
930,서울특별시,동대문구,장안동,336,336,0,201805,21~31,61500
931,서울특별시,동대문구,장안동,336,336,0,201805,21~31,75000
932,서울특별시,동대문구,장안동,336,336,0,201805,21~31,52500
933,서울특별시,동대문구,장안동,336,336,0,201805,21~31,51800
979,서울특별시,동대문구,장안동,329-2,329,2,201805,1~10,65000
980,서울특별시,동대문구,장안동,329-2,329,2,201805,1~10,52000
981,서울특별시,동대문구,장안동,329-2,329,2,201805,21~31,89500
1001,서울특별시,동대문구,장안동,382-5,382,5,201805,11~20,35000
1002,서울특별시,동대문구,장안동,382-5,382,5,201805,11~20,34200
1007,서울특별시,동대문구,장안동,312-8,312,8,201805,21~31,30500
1027,서울특별시,동대문구,장안동,555-1,555,1,201805,11~20,37800
1043,서울특별시,동대문구,장안동,Jan-95,95,1,201805,1~10,44900
1085,서울특별시,동대문구,전농동,645-2,645,2,201805,21~31,53500
1125,서울특별시,동대문구,전농동,690,690,0,201805,1~10,78000
1126,서울특별시,동대문구,전농동,690,690,0,201805,21~31,76800
1156,서울특별시,동대문구,전농동,688,688,0,201805,11~20,71500
1214,서울특별시,동대문구,전농동,10,10,0,201805,1~10,49900
1215,서울특별시,동대문구,전농동,10,10,0,201805,11~20,52700
1216,서울특별시,동대문구,전농동,10,10,0,201805,21~31,56000
1240,서울특별시,동대문구,전농동,155,155,0,201805,21~31,50000
1245,서울특별시,동대문구,전농동,687,687,0,201805,21~31,73000
1248,서울특별시,동대문구,전농동,Apr-32,32,4,201805,21~31,46500
1294,서울특별시,동대문구,전농동,6,6,0,201805,1~10,43600
1295,서울특별시,동대문구,전농동,6,6,0,201805,11~20,45850
1296,서울특별시,동대문구,전농동,6,6,0,201805,21~31,35000
1305,서울특별시,동대문구,제기동,892-68,892,68,201805,1~10,44000
1306,서울특별시,동대문구,제기동,892-68,892,68,201805,21~31,44000
1326,서울특별시,동대문구,제기동,153,153,0,201805,1~10,50700
1327,서울특별시,동대문구,제기동,153,153,0,201805,11~20,55000
1372,서울특별시,동대문구,제기동,1212,1212,0,201805,21~31,47000
1411,서울특별시,동대문구,청량리동,235-1,235,1,201805,11~20,75000
1412,서울특별시,동대문구,청량리동,235-1,235,1,201805,11~20,91500
1413,서울특별시,동대문구,청량리동,235-1,235,1,201805,21~31,88000
1414,서울특별시,동대문구,청량리동,235-1,235,1,201805,21~31,75000
1418,서울특별시,동대문구,청량리동,949,949,0,201805,1~10,39800
1419,서울특별시,동대문구,청량리동,205-755,205,755,201805,21~31,33150
1430,서울특별시,동대문구,청량리동,60,60,0,201805,1~10,55000
1431,서울특별시,동대문구,청량리동,60,60,0,201805,11~20,47000
1432,서울특별시,동대문구,청량리동,60,60,0,201805,21~31,54000
1448,서울특별시,동대문구,청량리동,212,212,0,201805,21~31,56700
1451,서울특별시,동대문구,회기동,65-81,65,81,201805,11~20,34000
1454,서울특별시,동대문구,회기동,Mar-67,67,3,201805,21~31,28000
1455,서울특별시,동대문구,회기동,Mar-67,67,3,201805,21~31,27000
1465,서울특별시,동대문구,회기동,346-18,346,18,201805,21~31,23400
1487,서울특별시,동대문구,회기동,65,65,0,201805,11~20,43500
1488,서울특별시,동대문구,회기동,65,65,0,201805,21~31,44500
1501,서울특별시,동대문구,회기동,351,351,0,201805,11~20,70890
1502,서울특별시,동대문구,회기동,351,351,0,201805,11~20,60000
1514,서울특별시,동대문구,휘경동,117,117,0,201805,11~20,54200
1530,서울특별시,동대문구,휘경동,366,366,0,201805,11~20,53950
1531,서울특별시,동대문구,휘경동,366,366,0,201805,11~20,58000
1544,서울특별시,동대문구,휘경동,78,78,0,201805,21~31,34000
1551,서울특별시,동대문구,휘경동,109,109,0,201805,21~31,41700
1563,서울특별시,동대문구,휘경동,368,368,0,201805,1~10,50000
1564,서울특별시,동대문구,휘경동,368,368,0,201805,21~31,63000
1616,서울특별시,동대문구,휘경동,57,57,0,201805,1~10,58550
1617,서울특별시,동대문구,휘경동,57,57,0,201805,1~10,50000
1618,서울특별시,동대문구,휘경동,57,57,0,201805,11~20,51500
1619,서울특별시,동대문구,휘경동,57,57,0,201805,21~31,51000
1646,서울특별시,동대문구,휘경동,57,57,0,201805,1~10,28750
1647,서울특별시,동대문구,휘경동,57,57,0,201805,11~20,43500
1660,서울특별시,동대문구,휘경동,43-66,43,66,201805,11~20,20000
1668,서울특별시,동대문구,휘경동,365,365,0,201805,1~10,50950
1688,서울특별시,동대문구,휘경동,52,52,0,201805,1~10,34000
1795,서울특별시,성북구,길음동,1280,1280,0,201805,1~10,53000
1796,서울특별시,성북구,길음동,1280,1280,0,201805,1~10,60000
1797,서울특별시,성북구,길음동,1280,1280,0,201805,11~20,58500
1798,서울특별시,성북구,길음동,1280,1280,0,201805,11~20,56000
1799,서울특별시,성북구,길음동,1280,1280,0,201805,21~31,55300
1800,서울특별시,성북구,길음동,1280,1280,0,201805,21~31,56000
1852,서울특별시,성북구,길음동,1280-1,1280,1,201805,21~31,45000
1853,서울특별시,성북구,길음동,1280-1,1280,1,201805,21~31,56000
1854,서울특별시,성북구,길음동,1280-1,1280,1,201805,21~31,49900
1906,서울특별시,성북구,길음동,1281,1281,0,201805,1~10,51500
1907,서울특별시,성북구,길음동,1281,1281,0,201805,1~10,54000
1908,서울특별시,성북구,길음동,1281,1281,0,201805,11~20,45500
1947,서울특별시,성북구,길음동,1282,1282,0,201805,11~20,74900
1948,서울특별시,성북구,길음동,1282,1282,0,201805,11~20,69800
1997,서울특별시,성북구,길음동,1283,1283,0,201805,1~10,67500
1998,서울특별시,성북구,길음동,1283,1283,0,201805,1~10,73500
1999,서울특별시,성북구,길음동,1283,1283,0,201805,1~10,71500
2023,서울특별시,성북구,길음동,1285,1285,0,201805,1~10,54900
2114,서울특별시,성북구,길음동,1284,1284,0,201805,1~10,74500
2115,서울특별시,성북구,길음동,1284,1284,0,201805,1~10,87000
2116,서울특별시,성북구,길음동,1284,1284,0,201805,11~20,54000
2117,서울특별시,성북구,길음동,1284,1284,0,201805,21~31,67000
2118,서울특별시,성북구,길음동,1284,1284,0,201805,21~31,81000
2171,서울특별시,성북구,길음동,1286,1286,0,201805,1~10,62000
2172,서울특별시,성북구,길음동,1286,1286,0,201805,1~10,86000
2173,서울특별시,성북구,길음동,1286,1286,0,201805,1~10,60000
2174,서울특별시,성북구,길음동,1286,1286,0,201805,1~10,59900
2175,서울특별시,성북구,길음동,1286,1286,0,201805,1~10,83800
2176,서울특별시,성북구,길음동,1286,1286,0,201805,11~20,74800
2240,서울특별시,성북구,길음동,1278,1278,0,201805,21~31,60000
2241,서울특별시,성북구,길음동,1278,1278,0,201805,21~31,49200
2242,서울특별시,성북구,길음동,1278,1278,0,201805,21~31,64500
2252,서울특별시,성북구,길음동,1277,1277,0,201805,11~20,26400
2253,서울특별시,성북구,길음동,1277,1277,0,201805,21~31,39500
2278,서울특별시,성북구,길음동,1276,1276,0,201805,1~10,36000
2279,서울특별시,성북구,길음동,1276,1276,0,201805,11~20,35900
2280,서울특별시,성북구,길음동,1276,1276,0,201805,21~31,36900
2359,서울특별시,성북구,길음동,1279,1279,0,201805,1~10,74900
2360,서울특별시,성북구,길음동,1279,1279,0,201805,1~10,59500
2361,서울특별시,성북구,길음동,1279,1279,0,201805,11~20,56000
2362,서울특별시,성북구,길음동,1279,1279,0,201805,21~31,56000
2385,서울특별시,성북구,돈암동,624,624,0,201805,11~20,29500
2386,서울특별시,성북구,돈암동,624,624,0,201805,11~20,23000
2387,서울특별시,성북구,돈암동,624,624,0,201805,21~31,27500
2424,서울특별시,성북구,돈암동,643,643,0,201805,1~10,54500
2425,서울특별시,성북구,돈암동,643,643,0,201805,11~20,54900
2426,서울특별시,성북구,돈암동,643,643,0,201805,11~20,66000
2439,서울특별시,성북구,돈암동,632,632,0,201805,11~20,50000
2440,서울특별시,성북구,돈암동,632,632,0,201805,21~31,39700
2441,서울특별시,성북구,돈암동,632,632,0,201805,21~31,37400
2451,서울특별시,성북구,돈암동,642,642,0,201805,11~20,62000
2452,서울특별시,성북구,돈암동,642,642,0,201805,11~20,72000
2453,서울특별시,성북구,돈암동,642,642,0,201805,21~31,52450
2491,서울특별시,성북구,돈암동,01월 15일,15,1,201805,1~10,46300
2492,서울특별시,성북구,돈암동,01월 15일,15,1,201805,1~10,43750
2493,서울특별시,성북구,돈암동,01월 15일,15,1,201805,1~10,37000
2494,서울특별시,성북구,돈암동,01월 15일,15,1,201805,1~10,36900
2495,서울특별시,성북구,돈암동,01월 15일,15,1,201805,11~20,47500
2496,서울특별시,성북구,돈암동,01월 15일,15,1,201805,21~31,45500
2497,서울특별시,성북구,돈암동,01월 15일,15,1,201805,21~31,36700
2498,서울특별시,성북구,돈암동,01월 15일,15,1,201805,21~31,46300
2534,서울특별시,성북구,돈암동,524,524,0,201805,1~10,55500
2535,서울특별시,성북구,돈암동,524,524,0,201805,1~10,51500
2536,서울특별시,성북구,돈암동,524,524,0,201805,11~20,55000
2537,서울특별시,성북구,돈암동,524,524,0,201805,21~31,55000
2552,서울특별시,성북구,돈암동,644,644,0,201805,1~10,59000
2565,서울특별시,성북구,돈암동,639,639,0,201805,1~10,46800
2566,서울특별시,성북구,돈암동,639,639,0,201805,11~20,62000
2585,서울특별시,성북구,돈암동,633,633,0,201805,21~31,55500
2586,서울특별시,성북구,돈암동,633,633,0,201805,21~31,56000
2613,서울특별시,성북구,돈암동,631,631,0,201805,1~10,36600
2614,서울특별시,성북구,돈암동,631,631,0,201805,11~20,34000
2615,서울특별시,성북구,돈암동,631,631,0,201805,21~31,34000
2620,서울특별시,성북구,돈암동,552-9,552,9,201805,21~31,34500
2625,서울특별시,성북구,돈암동,637,637,0,201805,21~31,42500
2662,서울특별시,성북구,돈암동,636,636,0,201805,1~10,49600
2663,서울특별시,성북구,돈암동,636,636,0,201805,1~10,45900
2664,서울특별시,성북구,돈암동,636,636,0,201805,11~20,45500
2665,서울특별시,성북구,돈암동,636,636,0,201805,11~20,57000
2666,서울특별시,성북구,돈암동,636,636,0,201805,11~20,58500
2667,서울특별시,성북구,돈암동,636,636,0,201805,21~31,46000
2686,서울특별시,성북구,돈암동,603,603,0,201805,11~20,48000
2687,서울특별시,성북구,돈암동,603,603,0,201805,21~31,47600
2742,서울특별시,성북구,돈암동,609-1,609,1,201805,1~10,61500
2743,서울특별시,성북구,돈암동,609-1,609,1,201805,1~10,64800
2744,서울특별시,성북구,돈암동,609-1,609,1,201805,11~20,41300
2745,서울특별시,성북구,돈암동,609-1,609,1,201805,11~20,53800
2746,서울특별시,성북구,돈암동,609-1,609,1,201805,11~20,50700
2823,서울특별시,성북구,돈암동,609-1,609,1,201805,1~10,30500
2824,서울특별시,성북구,돈암동,609-1,609,1,201805,1~10,48900
2825,서울특별시,성북구,돈암동,609-1,609,1,201805,1~10,45800
2826,서울특별시,성북구,돈암동,609-1,609,1,201805,1~10,46700
2827,서울특별시,성북구,돈암동,609-1,609,1,201805,1~10,35200
2828,서울특별시,성북구,돈암동,609-1,609,1,201805,11~20,43000
2829,서울특별시,성북구,돈암동,609-1,609,1,201805,11~20,35900
2830,서울특별시,성북구,돈암동,609-1,609,1,201805,11~20,46800
2831,서울특별시,성북구,돈암동,609-1,609,1,201805,11~20,32000
2832,서울특별시,성북구,돈암동,609-1,609,1,201805,21~31,51400
2833,서울특별시,성북구,돈암동,609-1,609,1,201805,21~31,36000
2834,서울특별시,성북구,돈암동,609-1,609,1,201805,21~31,52900
2858,서울특별시,성북구,돈암동,1,1,0,201805,21~31,31900
2875,서울특별시,성북구,동소문동4가,279,279,0,201805,1~10,50000
2876,서울특별시,성북구,동소문동4가,279,279,0,201805,11~20,36000
2877,서울특별시,성북구,동소문동4가,279,279,0,201805,11~20,31000
2906,서울특별시,성북구,동소문동7가,23,23,0,201805,11~20,47000
2907,서울특별시,성북구,동소문동7가,23,23,0,201805,21~31,47000
2908,서울특별시,성북구,동소문동7가,23,23,0,201805,21~31,47900
2951,서울특별시,성북구,보문동4가,116,116,0,201805,11~20,52800
2952,서울특별시,성북구,보문동4가,116,116,0,201805,11~20,58800
2974,서울특별시,성북구,보문동6가,458,458,0,201805,1~10,64500
2975,서울특별시,성북구,보문동6가,458,458,0,201805,11~20,67800
2976,서울특별시,성북구,보문동6가,458,458,0,201805,11~20,75000
3010,서울특별시,성북구,삼선동2가,425,425,0,201805,21~31,59000
3011,서울특별시,성북구,삼선동2가,425,425,0,201805,21~31,52000
3046,서울특별시,성북구,삼선동3가,116,116,0,201805,1~10,95000
3122,서울특별시,성북구,상월곡동,101,101,0,201805,1~10,35970
3123,서울특별시,성북구,상월곡동,101,101,0,201805,1~10,36000
3124,서울특별시,성북구,상월곡동,101,101,0,201805,21~31,37100
3125,서울특별시,성북구,상월곡동,101,101,0,201805,21~31,36000
3126,서울특별시,성북구,상월곡동,101,101,0,201805,21~31,41500
3142,서울특별시,성북구,상월곡동,24-51,24,51,201805,11~20,30500
3199,서울특별시,성북구,석관동,10,10,0,201805,11~20,42300
3200,서울특별시,성북구,석관동,10,10,0,201805,11~20,41000
3201,서울특별시,성북구,석관동,10,10,0,201805,11~20,52250
3202,서울특별시,성북구,석관동,10,10,0,201805,11~20,43300
3203,서울특별시,성북구,석관동,10,10,0,201805,11~20,43250
3204,서울특별시,성북구,석관동,10,10,0,201805,21~31,43500
3205,서울특별시,성북구,석관동,10,10,0,201805,21~31,38000
3206,서울특별시,성북구,석관동,10,10,0,201805,21~31,36200
3207,서울특별시,성북구,석관동,10,10,0,201805,21~31,49000
3208,서울특별시,성북구,석관동,10,10,0,201805,21~31,44700
3218,서울특별시,성북구,석관동,404,404,0,201805,21~31,30000
3248,서울특별시,성북구,석관동,407,407,0,201805,11~20,49500
3265,서울특별시,성북구,석관동,408,408,0,201805,21~31,53800
3279,서울특별시,성북구,석관동,110-2,110,2,201805,1~10,40500
3280,서울특별시,성북구,석관동,110-2,110,2,201805,11~20,32200
3281,서울특별시,성북구,석관동,110-2,110,2,201805,21~31,31800
3298,서울특별시,성북구,석관동,405,405,0,201805,1~10,35000
3299,서울특별시,성북구,석관동,405,405,0,201805,21~31,36000
3324,서울특별시,성북구,안암동1가,361,361,0,201805,1~10,58000
3325,서울특별시,성북구,안암동1가,361,361,0,201805,11~20,49500
3326,서울특별시,성북구,안암동1가,361,361,0,201805,11~20,48000
3327,서울특별시,성북구,안암동1가,361,361,0,201805,21~31,49000
3328,서울특별시,성북구,안암동1가,361,361,0,201805,21~31,56000
